Id,Review,Label
6471,"Content was good, but occasionally VERY hard to understand the lecturers' English. Worth taking though.",2
6516,"Sorry for my English.So many people looking forward to take this course and was very cold, robotic... full of theoretical and repetitive texts.",2
6533,Audio was difficult to hear at times,2
6534,Uninspiring and boring.,2
6538,"This course feels a lot like it's being taught by a non-teaching professor. The lectures are very long, not chunked for easy viewing (to the point where I couldn't download to my phone for offline/off-wifi use). There are very long locally-hosted readings (so they're hard to print and you can't add them to an offline reader app), and the Reading section for each lesson seems to be a bibliography (rather than actual reading assignments), because there are no links and some refer to ""Selections"" without giving page numbers or, in at least one case, a multi-volume book. The information is comprehensive and very valuable, but the delivery is very lacking as a MOOC.",2
6545,"The early lectures were profoundly dense, monotone and cluttered with non-contextual detail while being (strangely given the subject) seemingly empty of a real desire to share, or convey, understanding. I am confess that, as much as I was looking forward to guest lecturers, I couldn't make it past the first three.",2
6550,to much talk,2
6571,Simply not as engrossing as I had hoped it would be.,2
6591,too many videos and texts.,2
6600,presentation has to be better,2
6608,"A lot of talking, little content.",2
6615,"I enjoyed and benefitted from some of this course. In particular I would highly recommend the Meditation Labs, the Science of Meditation videos and the short presentations from the Tibetan Buddhist monks . But I think the creators of this course need to be a lot clearer about what their aims are in that part of the course which Dr Germano presented. Since this was he was presenting the main overview of Buddhist content it was particularly disappointing that his presentations were so bad.I understand that there were difficulties in getting the course up and running from the various delays in its starting date and the change to its title and perhaps Dr Germano's role was more affected than the other lecturers. However it's pretty damning when he manages to to be so off-putting to so many of the students, going on the discussion comments. For my own part, I've studied and practiced Buddhism for more than 30 years and I am left with little sense of what his aims were for his lectures.To be more specificDr Germano's Presentation:-he read from what I presume were lecture notes but more likely he was reading from an academic paper. the language was pretty turgid.-he could have just provided a PDF of his paper / notes for us to download. That would have been much more helpful as presumably it would have had some structure to it. doing that would have enabled him to use his video time in a more creative way.-MOOCs are wonderful audio-visual opportunities but he had no slides or illustrations at all. The few text headers which appeared then disappeared in only a very few seconds and sometimes did not relate directly to what he was saying at that time.Dr Germano's content: the amended title was Tibetan Buddhist Meditation. This is a complex subject which encompasses many layers of meditation practice culled from historically earlier Buddhist traditions. Can I suggest that any future version of this course includes the following:-include a video which presents the main aspects of the historical development of Buddhism. There was some mention of this in Germano's material but he did it from the Tibetan point of view. Surely what a modern day presentation needs is a modern impartial historical analysis of the subject. It's not as if there aren't plenty of academics and practitioners who are active in this field.-it's confusing to describe Tibetan Lesser Vehicle practices but then illustrate them with Pali text sources, modern Mindfulness practice, and modern Brahma Vihara practice all of which have emerged from the modern Theravadin tradition.-it's also perplexing to include information about many modern Theravadin teachers (Sayadaw, Goenka) in a course apparently not about them.Don't get me wrong, I enjoyed the videos about Sayadaw and the interview with Sharon Saltzberg, but I am left in the dark about just what differences, if any, there are between them and Tibetan meditation.Overall I think this course was offered prematurely. Much of its content was enthralling, inspiring and very useful practically. However much of it was not.",2
6627,"I am afraid this is only two stars from me for now. It is a course with great content and a lot of potential, but the way how it is delivered can be greatly improved to make it easier to understand and more engaging. I just hope the team do not give up, but improve this to be one of the best courses on Coursera - it can well be!",2
6630,Needs to be more engaging.,2
6637,"As a buddhist, I feel upset of this course. I expected it to be teach in a better way, with more lectures, PPT presentations...there ought to be a better way of explanation.",2
6640,"The guided meditations were wonderful, but the introductory lectures for Weeks 1-5 were redundant and boring. These lectures could have been much shorter and would have been equally valuable. Dr. Clifford Saron's lectures were interesting.",2
6648,"Speakers sound so monotone and dry that they leave an unenthusiastic impression of an incredibly fascinating subject. Some video lectures and writings are so unnecessarily verbose they cloud what is being taught. Frustratingly fought my way through the lessons and failed to clearly retain what I was trying to learn from Prof. Germano. All apologies to the professor for any harshness, and I MAY try again one day, but not now.",2
6653,"Extremely dry, academic style presentation, could use a LOT of work to make it appeal to others in the future. ""Lesser"" Vehicle is also considered an insult in many circles. Not a good title for a class.",2
7160,The capstone project had nothing to do with the previous three courses.,2
7182,"Too simple, no programming, just theory.",2
7185,"I don't feel this course is always very clear. I Feel that I usually am missing the big picture. I follow it in details, but the pace does not match in terms of how you can view the big picture of it.",2
7189,The course content was not very appealing. Explanations were not that engaging. What I really missed was the actual practical aspect where you don't work with command prompt but an much more user friendly interface that is more up to date with current standards.,2
7205,"Too high level. Last assignment too ambiguous, peer assessment was completely random and not reliable to pass the course.",2
7206,"The course a materials are interesting and with significant value, same comment on the teachers, this would be perfect if the third party(the VM) is working fine, I can't say I'm happy about the course where the frustration is probably the right word describing my feeling right now, wish me luck for this week, I might pass might not ......",2
7214,"I wish the courses are more project oriented. This is a very good introduction but, atleast you could provide some optional projects or some tasks.",2
7249,"A lot of the lecture material is unclear and does not fit with the content I've learned from other BI books, lectures, and experience. Additionally, the quizzes don't seem to test for real-world BI knowledge, rather they test for the ability to interpret the instructors fairly unique views on some BI topics. Furthermore, the additional readings need to be culled significantly, it looks like someone just googled BI topics and then copy and pasted the links they found. Please prioritize the additional readings highest value to lowest value and then post only the 4 to 7 reading that rank the highest. A pairwise comparison process may be useful when doing this.",2
7257,Basically just a product demo and the lecturer was very hard to comprehend.,2
7408,Was expecting a deeper unsdersting and knowledge of child nutrition and its impact in the health of little ones... too general.,2
7430,Trivial course,2
7478,"First, I would like to say that with the exception of ONE exam, I was able to take all the tests WITHOUT WATCHING THE VIDEOS. That shows that this is a poorly put together course. Secondly, this course did NOT cover CHILD NUTRITION, it covered general nutrition. There was nothing helpful in regards to meal planning with children (although there was useful information in the Lunch Packing Video.) Although it claims the project at the end of the course is optional, it will not let me complete the course without doing the project. I find that extremely frustrating. This course offered a lot of great information (even if it was a weird combo of factual/opinionated) I was frustrated by the fact that this course is OBVIOUSLY geared towards the upper middle class/rich instead of the the everyday blue-collar family. I will do the project to complete the course but was very disappointed in my first course through Coursera.",2
7545,"If you aren't familiar with cooking and nutrition this course is a good fit. However, if you have a bit of background in healthy eating, you may not get as much out of this course.",2
7575,dunno wwhat's the point of making two separate courses with different names.. the content are fundamentally the same.,2
7692,"Changed my mind after watching the cooking. The course on nutrition is just ""ok"" but the teacher has a very skewed idea about what ""healthy cooking"" really is and fails to present with reasons for her recipe choices.Anyway I stopped watching the course, again, the nutritional part is fairly good but if you choose to continue the course at least make sure you keep searching for other points of view as well.Best of luck.",2
7981,It was too simple for my taste and not very fullfilling science wise,2
8047,I found it very basic. There were lots of repetition. I was expecting something more in-depth. Loved the graphics though.,2
8152,"Condescending, not backed up with evidence and preachy. Somewhere in there are some good ideas for making healthy food for kids but given I'm probably of similar politics to what they're pushing and I found it obnoxious I think they're alienating a lot of people. Must do better.",2
8174,"The concepts are good but the delivery is quite dry. Very hard to pass the quizes, as there are no analogies or examples in the videos - just theory. I did not enjoy this course as much as I did the first two in the programme.",2
8185,not good enough!,2
8283,"In my opinion, a very basic course...",2
8352,"It covers theoretical part of ""What big data is"" and basic info about Hadoop. Quality of presentation slides is below average. Most of them are not readable - many fonts, many colors, some with complicated pictures, some with no information at all. Part with Map reduce is just slightly touched, not explained in details, without examples. Practical tasks from hadoop are very easy and they show nothing (just how to navigate over hadoop file system.",2
8380,very boring,2
8383,Quite poor. Just a lot of talk and nothing practical.,2
8465,Too philosophical.,2
8480,"Most of the course is providing useless statistics, i didn't enjoy it and it's a really basic course.",2
8529,"The content of the course is ok. The main problem is that the way the information is presented. Ilkay Altintas, who is the main lecturer, is a sweet woman, but lecturing from a manuscript is not her strongest side. It is clear that she is reading from a screen while she is looking into the camera. Anyone could do that job, and they should have chosen more of an ""news anchor"" type of person with better pronunciation and more flow. It's simply very uninspiring and boring to listen to. Also, 59 dollars is far too expensive for such a short course.",2
8575,"Too basic knowledge, not enough information about targeted therapy, everything is explained without going into any details",2
8735,More challenging questions expected.,2
8781,Mostly common knowledge,2
8788,"An mix of general tips on how to write well mixed with some corporate-specific information. Broad overview, but I didn't really learn anything.",2
8800,Very basic. Tricky quiz questions. There seems to be multiple right answers.,2
8808,Extremely basic. Please put that up front in the course description.,2
8821,It is a good brush up course but a lot of it was common sense.,2
8830,"Very basic, I hoped for a more advanced level.",2
8861,I found the video lectures very choppy and difficult to watch.,2
8863,it's to general. I would like to have done some exercises. Great framework without a punchline.,2
8869,The course was very generic and didn't teach that much. Sorry.,2
8883,"Not too interesting, but certain things were useful.",2
9022,"I must say that the Capstone Project was a good assignment. The issue is that the Peer Reviews were bad. I had to resubmit my assignment due to a student that choose to give me 0's when the other reviewers gave me 5's. There was also a bias to what each reviewer thought the capstone should cover so you had no idea which direction to update your work because the next reviewer may feel that the type of analysis you did was not Necessary.The course needs a specific Rubric and specific methods each person has to use in order to complete the assignment. For example, Must Use the Four Forces Model when evaluating Strategy. This way everyone knows what to expect and what to look for. Otherwise you can get a low grade on a great project because a Classmate thought you should have used another model so he gave you a 1 or 0 when the model you used demonstrated your knowledge.Capstones need to be monitored either by a student or assistant to protect against trolls that don't read your work and give you the lowest score. Otherwise the Course was great and the information was definitely well put together. The Peer Reviews brought my overall grade lower because I didn't get the High Mark I should have.",2
9056,"This is a hard subject to teach myself. I found the instruction distracting. I think in attempt to be enthusiastic the instructors frittered away my attention. By terrible coincidence, my computer blew up. Real Life intervened in that and other ways. I will continue to try to learn calculus, but this didn't work for me.",2
9132,This comical man makes me very annoy.,2
9228,teacher doesn't teach what is on the quizzes. -_-,2
9739,"Lot of typos and glitches, as well as typing in equations being really difficult",2
9742,get new material - new videos these videos for all your classes are years old - the quizes dont relate to the material taught and it seems you guys got this set up years ago and just forgot about it,2
9776,The excercises should be set up to be more comfortable.,2
9786,"This course is not precisely bad, but it's very lacking compared to the other courses in the specialization. Here are my complaints:-Much of the more interesting bits say ""check out this other course in bioinformatics for details"". Of course, if you aren't registered for that other course, you don't have access to those materials.-Not a lot of thought went into the homeworks. All of them are ""implement this. Here is some pseudocode"", with no ""think about a problem that can be solved with the same ideas"", like the other courses in the specialization (which are, in my opinion, much better).-We saw 4 algorithms for string matching (KMP, Rabin-Karp, suffix array matching, Burrow-Wheeler's transform), but virtually no discussion on when to use each one, strengths and weaknesses, and so on. Also, no Boyer-Moore?-After passing all test cases for a homework, we should be able to download a solution with the correct implementation, in order to improve our own.",2
9808,"Test errors, no answers from staff on forums, poor narration at times, audio scripts that do not quite correspond to what is being said... It needs careful reviewing and more user-friendly features being introduced by the organisers.",2
9821,"The last assignment is a time-waster and really poorly designed. Not all adults are into coloring; this is not elementary school and what's the point of coloring a picture of the Arch for you? Frankly I can't be bothered to look up sources for the descriptions of Roman soldiers' attire, and especially to figure what each number is pointing to. It wasn't even always clear what the numbers on the template referred to and two of the numbers were missing. In addition, there were a lot of glitches with the grading software. Finally our questions were almost never answered. Otherwise I found this to be an interesting course and I learned quite a bit from it, although it could have been condensed into three or four classes at the very most. The video lectures were videotaped a bit strangely, with Professor Fine often seeming to talk to an invisible person on the right or the left of the camera, instead of at the viewer. The videos I liked were mostly the office hours ones and the one with the interview with Rabbi Elliot Cosgrove at Park Avenue Synagogue. I could have gotten a very good grade on this course, but the last assignment ruined that. No, I will not be recommending this course or any others by this Professor.",2
9826,Too many generalities and roundabouts and little real detail.,2
9868,"The first courses are great.Unfortunately, the course that covered the installation (week 2 - ""create your first basic application with android studio"") got me lost.",2
9870,"I am very sorry to say that the course is very poor in english (speaking), too bad you do not teach the course in french this could be useful for a lots of french speaking students and better for the quality of the course.",2
9876,"The instructor's explanation is not orderly nor structured, and with a lot of 'noises'.",2
9907,Explanation of concept was poor,2
9910,"The course if well-organized and the instructors do a very good job. However, three weeks of slides and theory and then only the last two weeks of seeing code hardly makes the course project-centered in my mind. Also, requiring learners to upgrade to run an autograder on a quiz is ridiculous!",2
10030,Too much time required. The first Quiz had almost nothing covered in the video lectures. I saved all transcripts and was unable to answer the questions. The Sim's... I have never seen anything like that and again - it most certainly wasn't covered in the lectures. Disappointed in this course. It took 3 hours for each segment of the first week... not 3 to 4 as was stated. Leaving this course.,2
10039,Didnt find it very interesting because of language interpretation issues. The content was good though!,2
10055,"I think the lecture is pretty basic and general compared with the other lectures in the Marketing Mix Implementation course. Many examples were suggested, but I think it would be better if there were more international brands rather than Spanish brands. There were many errors in subtitles. I would appreciate if they were double checked before release.",2
10108,First week of 3 min video. Seriously we want to dive into the subject. And the last two weeks should have more content. Felt like much more copy and paste without understanding why you did that. Understand this should be introduction to Big Data... But the price you pay for the introduction is too expensive.,2
10142,"Course lectures don't seem to match up with the questions on the quiz. It is also not clear if the typed in answers are not read by the program correctly or if the answers do not match what the instructor is looking for, in any case the 3 weeks quiz is very difficult to figure out.",2
10170,"The course is not for beginners and WinForm lovers. This is real re-branding yourself. I would say path to reborn to what real open source world is living in. Low or no help from course instructor, community or google. Course comes in huge amount of concentrated videos. 7 hardest assignments. I would give up on the beginning but commitment is top of all. I respect anyone who has completed.",2
10173,the test is terrible and teacher is just reading the ppt. boring,2
10223,good course and well presented by both.,2
10306,The Subtitles were bad not in sync with the words of the professor and were wrong in many cases.Delivery of lecture and Visuals of the lecture was Ok.Module 4& 5 were very confusing and not interestingThank You Professor for your time and effort,2
10327,Okay course. Techniques and content are a bit too traditional.,2
10386,"the content is simple, I think the course is just for watching during the break.",2
10397,"The touch on a lot of topics, but do not provide nearly enough information to make it worth staying through the course.",2
10403,"Presenter is reading the slides. I feel I would have been able to learn as much by just reading the slides.CDN course is a bit more visual, with some maps and charts used during the course",2
10410,The way the content is delivered is not interesting. And the lecturer basically is reading from the power point,2
10412,Not well prepared course.,2
10451,it is good course,2
10471,"very high level syllabuses, limited application description of BD, poor quiz and questions designed",2
10527,nice teacher but the course is too succint.Each lecture is very short and theoritical with little visual content. the course could/should be more detailed and a section of the course should relate to backyard chicken farming as well. i wish there also had been a section on how to recognise different illnesses in chickens and demonstration on how to humanely kill a chicken for example.I enjoyed the course for what it was but i wish it had been taught with far more depth and breadth,2
10660,Very basic,2
10670,"The explanation of roles is clear. So are other remarkt / piffalls / do's and don'ts. But those are valid for all specialist functionsCouple of remarks:(1) The target audience seems to be the data manager, rather than any executive (C/ C-1 level) of function (HR) dealing with building a data science team.(2) With regard to management and organizing, I missed the ""academic"" level (organisational design) nor did it help in setting up data science (where / how to start ?).",2
10672,I'm not sure if the material presented in this course warranted a whole separate course (even if it only was one week). It probably could have been inserted in various segments of a larger data science specialization throughout the classes. Most of the topics discussed should be common knowledge to a mid-level manager of data science or even strategic marketing in general.,2
10675,"This material is important, but the assessment quizzes were tedious as the right answer often hung on some small obscure remark that was hard to recall.",2
10689,In my opinion this course does not fit to the specialization well. Not sure how big proportion of the specialization students have a background different from data science and are going to manage the data science team.,2
10737,"information is useful. But, still, it is a shame to split one month course to 4.",2
10771,"Sometimes hard to understand the speakers.The medical knowledge is also assumed to be relatively high, with no references to some of the terminology and background reading material that can bring one up to speed.",2
10781,"Some profs are very good, some are terrible. The terrible ones need to improve their teaching skills and even language skills. As a native Chinese speaker, I find some of the lectures very boring.Good lectures are clear, concise, and right to the point.Good teachers make the learning experience effortless and fun, poor teachers make it like a torture.",2
10788,Really far from the courses by NTU...quite disappointed.,2
10880,"Although very interesting and very innovative in its presentation I had the feeling this course was an introduction to the Master program at the UNIGE, rather than a stand alone course. At times it was difficult to comprehend the speakers. I would have preferred deepening of one aspect of this topic rather than such a broad approach.",2
10884,"The content of the course so far is interesting - and to be fair, I've only completed the first week of this course.Unfortunately, the combination of multiple lecturers within one part of a lesson (often with highly varying accents, reading verbatim from lecture notes) makes the presentation of the course material come off as very stiff, over-directed, and hard to understand. It's hard to adapt to the idiosyncrasies and lecturing style of a new person in a four minute video, at which point you get a whole new lecturer and have to start the process over again.A maximum of two or three lecturers for the entirety of the course (perhaps with the occasional guest speaker) would be helpful. Also, either allowing the them to deliver the course material in their native languages with English subtitles, or perhaps having them record the course material in English in something similar to a classroom environment where they're accustomed to lecturing, would make things infinitely easier to follow.This 'too many cooks in the kitchen' issue is what I also suspect happened with the week one quiz. I do not know who generates the quiz questions but they seemed to require a lot of mental gymnastics for a multiple choice quiz. Perhaps on my end there could be a cultural misunderstanding in how a quiz checks your knowledge of the source material? Let me put it this way: in my previous university studies, I have never taken a multiple choice quiz where the question starts as 'In your opinion...'Sadly, I will probably drop this class - but the course has sparked enough of an interest where I will probably be picking up some books or doing some informal research on my own about this topic.",2
10956,A very slow and dull course. Lost my interest Half way.Probably a course for non-native English speaking students.,2
10959,"Very basic stuff. Assignments can be done only in the paid version, but as it's so basic and everything is peer graded for me the course isn't worth the money (compared to other paid language learning classes online or in-person).",2
10966,Very basic stuff,2
11120,not as good as the others and way too quick,2
11132,"What I liked: Materials have quality and a professional approach. Speakers add value to the discussion. Toolkit is important.What I didn't like: This course, as most of Northwestern courses, is excessively short in video lectures per module. In this course each module had about 20 to 30 minutes of videos per module. That is clearly insufficient. Most courses in Wharton's, U. Michigan's and Illinoi's specializations in Coursera, have more video materials per module, than your courses in totality... 1.5 to 3 hours per module in the three institutions mentioned in average per module against about 2 hours of videos on all your course modules combined. That is a serious and very salient gap, that I think you should reflect on. In my opinion, quality MOOC's either singular courses, either specializations have to be very well balanced in content - both in quality and quantity. Your courses have very reasonable quality, but fails completely in quantity. As competition in the online e-learning domain increases at an impressive speed, you should benchmark what I mentioned above and do something about it, or probably after 2/3 runs of your courses, people with churn for more addedd value offerings in the dimensions that I pointed out.Good luck.",2
11164,"While course uses a genie method for presentation the content, Quizzes are just made to accomplish one goal: to make sure you have memorized every small detail haven said in the course. Even if someone memorizes the details like specific names and dates, for how long he/she is going to keep it in mind? 2 days? On week?",2
11200,"I founded so basic, I didn't feel engaged to continued.",2
11387,"Great idea but unprofessional design and programming.Looks like nobody double-checked it before starts to offer it, especially for money.Almost every Quiz and separate questions has programming bugs.Waiting for ver 2 ASAP.",2
11471,"The course covers very useful and interesting topics, not in very much detail though. It is useful to begin with the topics, but it is really not more that a thin introduction.",2
11537,Lots of theoretical information but very little practical information about what to do with people with Autism Spectrum Disorder,2
11557,"Aimed at those needing to get services -- in a spectrum of family living. Too much on California systems, not enough on direct coping with day-to-day.",2
11563,"Short, superficial, and sometimes even condescending towards people with ASD.",2
11569,"This course is informative and introductory. It has a value in generating a general awareness about ASD. It would be useful for parents and learners who are new to disability issues. The content can be used for introducing and familiarizing with clinical practice with ASD. But this course has the limitation on following grounds1. The contents of the course are coloured with medical perspective and with pathological view point2. At some point this course appeared like an advertisement for the institute and its research work3. This course tried to cover too many things like theory, practice, research, experience and so on. But at the end it failed to do justice all4. Finally the contents are infected with virus of medicine, market and military science. Terms such as intervention, package, therapy so many terminology. The unfaithful use of ""social"" in few instance look like an altruism to social science by dominant discipline.I am sure that this course has market. Evidence based research/ practice will corroborate it. Best wishes",2
11635,"Lots of overlap in the videos, not a lot of information on C++ features, too few hands-on activities with the features taught.",2
11652,Very poorly designed course material. Everything has been split up.,2
11675,"- Assumptions about the student are not clear, before starting the course.Instructor examples are not practical in all contexts.Jump to dijkstra in very second week, without clarity on major C++ concepts and examples, is too much an expectation from the student switching from C to C++ for the first time.Confusion with deadline for assignments.too many lectures during later week courses, as if the effort is to crunch everything in that week and complete the course.If its spaced properly with examples and problems over few more weeks, it would help.",2
11680,"The instructor speaks too slow. Teaching concepts that are not valid anymore. e.g. prefer inline over function call, const vs #define, declaring variable anywhere in the code etc...The topics are too small and too much time is devoted to them.",2
11683,"Quizzes are trivial. Makes the certification worthless.Prof. Campbell is not a good lecturer.The topics are treated mostly superficially, then suddenly go into too much detail sometimes (how to use IntelliJ IDEA, machine learning).Subtitles are very buggy.I enjoyed Mr. Farivar's talks much more, it seems like he knows what he is talking about and his presentations are well structured.",2
11705,"The course brings lots of information, but the assessments are not at all creative, so it becomes a lot of theory with little practice.El curso trae mucha información, pero las actividades no son ní un poco creativas. Entonces se converte en mucha teoria con poca practica.",2
11717,Needed of specific information to now how to be more creative in schools as profesionales,2
11800,the lessons were too long in duration and i was really bored because the teaching didn't have anything engaging me to be more eager to listen and all the slides were with the same background and design and there were no pictures or animation or fun stuff to create some kind of diversity in the progress of the course.,2
11812,"Not very much in depth and does not offer complete lecture notes, which are necessary for answering the quizzes...",2
11816,"I get lost a bit too often.The teacher sometimes explains easy concepts and omits the difficult ones (e.g. exponential distribution is explained as ""for example if you are waiting for a bus that comes every ten minutes"" and then he tells you how to compute expected value and moves on, but he does not say WHAT IT MEANS - is it the probability that I will meet an oncoming bus? is it probability of waiting ten minutes for the bus? is it the average waiting time? is it average number of buses that come every hour? - but there is detailed explanation of what A squared means in lesson two (!))The teacher often makes me confused as to where he got the numbers he is plugging in the formula or what answer the formula gives.But I take it as a challenge and I intend to finish the course despite all of that. Sometimes it is fun to decipher the mystic equations. And maybe it is me, maybe I was not born to be a statistician. Maybe there are people that find this stuff easy and understand it right away.I really like the quizes. They are HARD.One last thing: Wearing white shirt and using white marker makes it impossible to read what he writes. But I take it is part of the challenge ;-)",2
11837,"If you already know everything about the topic and just forgot some little things or you are very strong in calculus, this may be a nice refresher. Otherwise, not very useful. Really dense and little explanation. I liked the Youtube MIT course on Probability (it includes Bayesian Statistics) much more, since it has good explanation of the concepts.",2
11845,Some matters were just given formulas and there was a lack of practice. The course should cover less materials or be longer to be effective in teaching.,2
11925,"No TA, staff or instructor presence during the whole course. Students are left to their own devices.",2
11927,"This is the rating for the whole specialization.1) Some course are nice and well done, but probably only 2-3 of the 9 (The entrepreneur one is really well done). But most of them are simply useless.2) It's too long. For the same amount of knowledge, I could have done just 3 WELL DONE courses.3) Most of courses are just things people read in front of a screen, without any passion or interest. And the concept are so easy I am wandering if they need to be teached at all.4) The exam are just sloppy. Even a monkey that didn't watch the video could answer them (sometimes I try to do the same and it works. If I already know what you will ask me, which kind of knowledge are you supposed to teach me?),5) About this project, the instructions are messed up.In the end, I finish it because it was my first specialization, and I was lucky enough to do the interesting one at the beginning, so I feel compelled to end it, but really, I am not sure It was worth my time.",2
11943,It seems like the team have tried to do the whole course in one take! Perhaps some practice would have been in order? at least to work out what they are going to say next.... content is ok so far but delivery is tough to listen to.,2
11964,This course was a very disappointing experience since it is designed around depending on peer reviewed assignments that don't get graded. I have been waiting for over 3 months for the 1st assignment to get regraded.In the future I suggest the creators of this course stay away from peer graded assignment as it puts students in a position where their grade depends on others and not the knowledge the student acquires from the course content.,2
11979,"Interesting concept.However, in my opinion, there is sometimes a lack of :- practice especially for the coding part (entire courses are exclusively theoretical)- explanations (during the courses, I have heard several times this sentence : ""don't ask me why"", which is disappointing in my learner experience and frustrating not to get the answers I was expecting.)- subject mastering (the ""teacher"" seems to be lost sometimes and admits not being able to explain some parts of the course, which may confuse and demotivate learners not knowing exactly what they are being teached and how it works.Moreover, in the courses covering database subject, security issues are involved. Example week 6 - c video how to send a ROAR from the app to the internet)",2
11991,"This Course is very easy to learn, all it's themes are so good explained.I'm sorry but I might to change the RATE of this course.All went well until the course started reading the explanation of code , after that ... I lost , and I could not continue , because It just came out of nowhere , coding , there wasn't a previous step that says , we will encode here , or are we going to do this somewhere ... just appeared and disappeared as it appeared ... ... we were very well ... but I can not say much more !",2
11997,I can't understand why this guy is trying to teach me if he doesn't know how to code?!,2
12067,"Lectures were extremely good, but assignments and graders were very low quality and difficult to decipher requirements from. Professors and TAs were not active in the forums.",2
12153,No slides or writen support to guide the student.,2
12161,"Unnecessary video segment at the start of each lecture is annoying and a total waste of time. The content of the course lacks in substance compared to the ""An Introduction to American Law"" course. So much time spent on European effect on British law: this is not a course for lawyers, I would presume, but supposed to be an introduction.",2
12175,"All talking, don't even have slides to assist with the presentation of materials, also seemed to have focused too much on the European Union/Convention instead of the Common Law itself.",2
12207,thanks it just needs more time,2
12209,"Cheesy. If you mess up in your delivery, press the little button and start over! Needs some judicious editing.",2
12223,I did not meet my expectations from the course,2
12234,"The idea of having support with the videos does not work with this course. Also, the exams do not match at all with the information provided. The anwers to the exams are so relative or subjective, and that's a problem for those who does not domain English very well, just like me.",2
12239,"A lot of reading material is unavailable (link does not work or it is behind paywall).I also found the videos lacking. For example, there were 5 important tips and only one was given, before jumping at next topic.",2
12245,"Brief, high-level ideas. Could use more specific examples.",2
12246,"I think the teacher was very welcoming, but the content was less than enough to answer the quizzes. In the quizzes, every answer choice was correct and there wasn't any possible way to discern. What the teacher said and complemented with the lectures didn't match with the question answers. So, my score is ""2"".",2
12252,"There wasn't a lot of information inside the video and the test's questions hade multiple possible answer.However, the links to ressources such as HarvardReview or Inc.com were pretty good and usefull.",2
12265,"I expected much more information in videos. Instead of that, videos are very short and provide only few information and don't allow us to pass the exams at the end of each module. There are some link to websites where you can learn much more and which are not even written by the professor.",2
12272,"a nice ""entry level"" course lacking a forum discussion... was not even able to report some issue with videos and no explanation provided with quizzes results :/",2
12274,Tiny lectures and no readings from professional books,2
12285,The material was well delivered but I found it distracting to go between the video lecture and the additional material.,2
12286,The value of this course is the collection of reading materials that can be found in the same place. The lectures don't add much to the course.,2
12369,not so much live examples full of theories.this has been thought in class it self.,2
12392,The materials explaining the course are too poor. This is a core course in the specialization.The quizzes are out of the material's league,2
12399,"The course and presentations were very informational and good. I enjoyed that aspect. I would have rated the course 4-5 star based on that. The reason for the low rating was the 6th module, and the fact that I felt very ill prepared for the syntax of creating all the operations in Spark (building out the Jupiter notebook). We really did not cover much of that, and it was quite punishing to search the web and sources to make things work. Even the instructions to export the csv file were misleading at best. I have a full time job and a family, I am not some young undergraduate with copious amounts of time to waste. While I am not opposed to some searching of other sources, I would like to have more of the useful information taught so that it is not so much of a burden. I believe that if you are going to test people on something, you should at least cover it in some sense.",2
12400,The VM doesn't work out of the box sometimes for the hands on activities,2
12407,"Poor presentation of topics, I don't recommend.",2
12418,"The last assignment of the course is, compared to the others, more difficult. In my case, I ran into several errors which I couldn't get help in solving by using the course Forum, as the end of course deadline was just a few days ahead. I had to analyze the tweet texts for the last graded assignment without using Spark framework (nor any of the other ""Big Data"" tools explored in the course).I also found some of the videos by PhD. Amarnath Gupta were difficult to understand, his examples were unclear and, in my opinion, too complex and difficult to follow and understand what was the reasoning thread.",2
12420,I miss a proper buildup from the theory to the practical exercises. Especially the last quiz I found very difficult based on the limited number of exercises presented upfront.,2
12436,I had many problems with the final two programming assignments with running Spark in the VM and there isn't a lot of help available online.,2
12445,"Overall this course does have some good content and delivers big data concepts. However, as others have mentioned some content (especially in early modules) could either be combined or ommited. Key focus areas on Spark and MongoDB are not given enough focus and lab time.The quizes have badly worded questions. Finally the last assignment required to pass the class has bad directions and covers content not reviewed in the class. Spent a frustrating amount of time trying to get what most likely is simple code to work.I'm hoping this particular module is revised. For those just interested in learning Spark or Mongo and not doing the certificate program you can probably get better learning from doing your own research.",2
12448,"Quizes are inconsistent with given dataset. Questions are bad: i.e. what is the difference between ""number of distinct countries mentioned"" and ""number of countries mentioned in tweets"".",2
12519,"Weeks 1 &2 were worthwhile. Weeks 3 & 4 were very thin, not really up to expectation based on first course or even first two weeks",2
12531,"If there hadn't been so many hiccups with the videos and quizzes I would recommend this course. However, I lost a great deal of time viewing incomplete videos and trying to complete quizzes covering material that was not addressed or only partially addressed in the videos. Then had to go back and Review all the videos once they had been re-uploaded. It was a very frustrating experience. I lost momentum and even motivation and as a result am now behind with the assignments and quizzes.",2
12534,The course started really well and followed on nicely from the first course in the series but I'm really disappointed and frustrated with the video editing issues. Many were fixed but there are still some errors/omissions and the second half of the course was very short of content compared to the rest. Such a shame as I'm sure the writers really know their material and conveyed so well when the content was there. I'm looking forward to the next course and hope the material is all ready to go!,2
12544,"I had really high expectations from the course, I believe but it wasn't upto the mark. All it went through was some basic though I would have expected to go in details esp. for Aperture, Shutter and DOF.I am not sure if that i going to be covered in next unit but having gone though the basics in 1st unit, that was expectation in 2nd unit.",2
12682,"Machine learning is too simplified and spark part is not even explained, also very little relation of all course with Big Data.",2
12686,Almost a useless course - ML overview using KNIME which gives no insight whatsoever.,2
12797,really... strange. Kind of childish.,2
