Id,Review,Label
10964,It's a very nice course for students who are just starting to enter the workforce and the vocabulary is very useful for everybody.,4
10969,"It is one of the most useful course from Courser, and it significantly help me improve my business English skill.",4
10986,Very interesting but perhaps not as in-depth as I would have ideally liked. That being said I learned quite a lot and would encourages others to undertake this course of study as well.,4
10989,The course,4
10994,Very good course. Entertaining videos that keep your attention throughout and clearly outline and explain good practices for mentoring teachers. Highly recommended.,4
10999,"I really liked the course. Why only 4 stars? The references are missing, it's hard to validate the studies that are cited without having a bibliography.",4
11008,"Interesting: old Chinese professor speaks good English, class kind of short.",4
11016,Very interested information but I thought that the focus was for other thing instead a guitar amplifier,4
11023,"The course was very enjoyable, nevertheless I would have expected to learn a little more about sound acoustics. The complementary exercises were helpful towards the understanding of the subjects, especially for the electronics parts.",4
11027,"As a retired EE this was a fun course for me to take, but it does cover a lot of territory quickly. I really liked the more practical aspects of the course",4
11030,"For me, this is a very complete course, in my opinion it will be better for the students if you give to us a pdf documentation.I have a digital notebook, so I want to follow the class with the slide in my notebook, but, in general, is a great course.Thanks for taking your time reading this commentGreetings from Mexico",4
11034,Great way to learn the science behind my passion,4
11041,"For someone without a couple of years of college or a technical school this could be way over your head. To much to learn in a short period of time. By eliminating all the basic engineering math tutorials and very simple circuit analysis the course would be more focused. It should be a prerequisite to have finished a pre-calculus course to allow for more in-depth presentation of the engineering material, especially the acoustics. However, it does cover a lot of the basics for understanding music engineering. I look forward to part two.",4
11045,Very informative course. I like the ocntent of it and how it progresses through it. However I think it can improve in termms of practical examples on the differences when changing values of parameters.,4
11049,A very good Course!!,4
11050,Good course for audio enthusiasts. A compilation of basic electric circuits and audio waves.I enjoyed very much. Would be great if lecture notes were provided.Thanks,4
11059,I like this innovation in the education. This course is really good job and teachers are awesome!,4
11061,Good overview of what makes blended learning different from just using technology with in-depth looks into the different configurations. The most helpful part was seeing the different models at work in different and unique schools that are each making it their own and taking ownership to build their schools as they want to.,4
11063,"Very interesting and motivating course, thanks a lot for it.Only one star less because all the videos i've seen shows lots of computers in closed areas, lacks connection to another ""real world"": nature, plants, animals, rocks, sports ... and everything that can be learned at school. I love blended learning, and i would like to have more examples ""outdoor"" to be totally convinced and inspired...",4
11066,This Course is good. I got a lot of insight in doing the blended learning model and apply that in my class.,4
11071,"+ Very clear explanations+ All the examples from real schools were so helpful and stimulating+ Inspiring(-) Too much focussed on teachers. I did this course because I'm interested in education, but all the assignments were meant for real classroom activities (and yes, they provided alternatives; however I personally didn't think that would've helped me get into the knowledge deeper. Also, I did a lot of assignments for schools when I was studying Educational Sciences, and it's almost impossible to contact a school and do an activity/research there within 4 weeks, so for me it wasn't possible to fulfill the practical assignments) Shouldn't we work together in education, teachers, policy makers, educational scientists etc. Too bad this course was so much focussed on teachers.(-) Too much focussed on the US. Please explain local settings and terms better. Took me a few weeks to figure out what was meant by 'K-12'",4
11077,"Great introduction to lots of different blended learning styles, and tons of resources for further study",4
11078,I am glad I took up this course and it did help me in having a better insight of what blended learning is! Thank you to all the profs and the team!,4
11087,The theories and the cases give me deeply impression. I think the course is very useful and grounded.,4
11092,Great Class! many different new ideas to wor,4
11093,"I found this part interesting and useful. While I have been doing most of these things already in the course of planning and writing content, this MOOC has given me more clarity. The peer reviews and discussions are very useful; some of the ideas shared are really good.",4
11094,Social media IMC and IBM interview was amazing,4
11095,"Very useful, practical and with real-world scenarios.",4
11100,"Good course, but the assignment was underwhelming compared with the other courses.",4
11101,Interesting material,4
11108,"I felt like this course gave me a better understanding of why data is so important. I took this class as a way to gain better knowledge of marketing analytics in order to help my non-profit in which I volunteer be more successful and I hope that I can share the knowledge with them so that everyone can be successful. Ducks Unlimited is the organization that I volunteer for. They have a very ""old way of thinking"" approach when it comes to marketing and, while it takes a lot to listen to its volunteers, I think if I share what I learned with them, hopefully they will listen to the volunteers, specifically this volunteer on how to make things better. I would have given this course five stars, but I felt that in Week 3, some of the test questions were difficult because I had not taken MOOCs 1-3 and wasn't aware there was an order to these courses. If I had known, I would have taken them in order. Thanks for the tips!",4
11123,relevant contentIt would be nice to add a practical piece e.g. sell social media marketing program to our top management using tools from teh course. it would be 5 stars thenanyway welldone to developers of the course!,4
11126,"Although still very good and insightful, I found that this MOOC was the less strong of the specialization and the three first MOOCs were the ones that taught me the most. Especially, I found this one was missing a peer-to-peer assignment. In MOOC 4 we were told to write various tweets corresponding to different parts of the Maslow's hierarchy. Logically, I assumed that the next peer-to-peer assignment will be about the results and how to interpret them and where to go from there. But no. Furthermore, we could have been asked to prepare a Business Plan to defend the project as taught in this MOOC. No again.",4
11128,Interesting course on the business side of social media marketing,4
11130,Thanks for a better understanding of the business of social media and marketing. The series has really clarified much for me.,4
11131,The course content and delivery ha,4
11133,A lively introduction to the basic theories of Communication Science with a very easy-to-follow approach. I was getting into Journalism at the time I took this course and it has helped me a lot in the acquisition of some fundamental knowledge.,4
11137,"This course is good, however, it seems to much academic without practical experiences or exercises for learners to practice skills and knowledge.",4
11145,"Very good lecture in selected content and presentation (interesting, motivating, concise and precise).The course could improve by providing a written script in addition to the excellent lectures, as this would make summarizing the material and preparing for the tests easier.",4
11146,Give me new perspective in communication science,4
11149,"I love the example stories, very simple and effective. Thank you!",4
11153,Good course. I would like it better if there are more depth in theories and analysis/examples used in lectures are more reflecting social media and the use of more cutting edge innovation in communication technology.,4
11157,"The course explains variety of theories connected with communication science. The lectures included in the course are great and pleasant to watch. However, in my opinion the instructor gives too many information per minute and it's hard to note everything without spending hours analysing the lecture over and over again. Everything else was great!",4
11170,nice teaching,4
11171,"Helpful introduction basic theories and approaches in the Communication Sciences, which were explained clearly for those new to the field.",4
11173,"Intresting and well structured course to give an overview of communication science, inc the history of it. It is not a hands on course to learn something to do but a good introduction course. I did it before going deeper into PR.",4
11179,"The course is an introductory course in the subject. I really want another one which is more focused on the cultural approach, given that we are facing many multicultural challenges in the work environment. Dealing with too much differences could be frustrating. Trying to communicate better then becomes a must. Thank you",4
11190,i think its a good way to introduce someone with little experience to communications science,4
11196,Informative though a little basic.,4
11206,"It is a really nice introductory course on Communication. Includes the basic concepts and helps to influence, tools and channels used in communication.",4
11212,A ver good course!,4
11213,Very interesting and informative course.,4
11214,It was interesting. Thank you for the french subtitle,4
11217,"I am the student of Communication Science in Indonesia. Before join this course, I have studied the introduction of communication science in the 1st semester of my lecture. But I have still no idea what communication is. This course is so helpful for me to learn the basic of communication.",4
11223,"Great course, very well presented. I had never really thought about communication in science terms and this course has been very valuable in bringing my knowledge up to speed",4
11225,I didn't like the fact that you could not earn a statement of accomplishment but only a verified certificate.Other than that the course was pretty interesting.,4
11231,I will recommend this course to anyone who would want to start their own business. This course is also part of a start up process for your business to be successful.,4
11237,"I enjoyed the course. very informative, i had taken business classes at school about 7 years ago. the information i had in this course were refreshing and some were also knew giving the time that has elapsed since my graduation",4
11245,"It is good if you are looking for basic information, I did not finish the entire course, I think it was not right for me.",4
11262,"Instructors is very warmly and clearly to give explanation, also this course is valuable for non native speaker to improve their English language skill. It is good course to follow it. Thank you for AE Institute, Coursera Team and lovely Instructors also UPENN.",4
11295,"Very good, I suggest this course for everyone search about improve reading skill and English for entrepreneurship.",4
11299,Fine course for start-up entrepreneurs - I would highly recommend it,4
11301,"There might be some interface and server issues, but it's almost perfect!",4
11305,I am glad that I got an opportunity to learn a lot this course.,4
11310,"Possibly a bit too simple for an advanced English learner. However, first time ever to complete a business plan writing. Pride of myself!",4
11314,Thanks for giving opportunity to learn this interesting course!,4
11319,it was ok,4
11327,I would like to learn many great knowledges from this course,4
11344,Good course,4
11355,This course is really good. I came at it thinking I know English well and do not need to be taught like I'm a first grader. But I'm learning more about entrepreneurship. It is fantastic.,4
11363,Its very trendy and informative course. Thanks Coursera for giving certification from dreem university.,4
11369,"it was very helpful and interesting, I learned so much.",4
11380,It's very cool to learn 2 favorite subjects of all time at the same time!I will do my best for this course,4
11390,interesting but tough course.. lots of statistics.,4
11396,"Good course, most of the concepts were taught well. It enabled me to develop a more intuitive understanding of clinical research and statistical concepts used",4
11397,The videos and key notes seem to be not in snc when it comes to some points .,4
11410,Very good course.Can be improved with more exercises.,4
11418,I increased my clinical backgroup through this course. Thank,4
11430,Excellent and concise. Thanks a lot.,4
11437,"have learn too much interesting concepts and perspective regarding interpreting the results of an statistical analysis, also knowing how to chose the perfect statistic tool for a given data set>>>>really enjoyed to have such course with that excellent explanationNote:can you guys make a better presentation image to visualize hard concepts.",4
11440,Well understandable INTRODUCTION to med statistics.,4
11451,"-Would highly recommend for anyone looking to quickly get a basis for evaluating statistics and logistics of medical literature. Notes sections after videos are an excellent supplement to the videos (which are not too long), and does a great job of hitting high points.-If I could make 1 change I would expand the test section to explain more tests (logistic regression, etc.)",4
11453,i found the course very helpful and informative and i t helps to critically read and interpret research papers. my only take on it is that there was no responses to questions that i asked the lecturer,4
11465,It's a good course if you want a general overview of the statistics of clinical research. Personally I was hoping for a little more depth in some of the statistical methods. Some links or suggested readings on the methods would be great as we move along the course. Overall a delightful course. Everything is clearly explained. Thank you Dr. Koppler!,4
11470,"Very useful course when you have very little background in statistics. You are taught the basic ideas behind the most commonly used statistical tests. The course really gives you a solid base to understand statistics described in scientific medical articles. Actually, after completing this course I felt confident enough to start doing basic statistical analyses on my own research data.",4
11478,Great course so far..,4
11482,"Great course. Could have been longer, if you ask me. Also there were a few technical bugs. Notifications for assignments could have been clearer too. The system said it would email me when I needed to review peer's assignments, but that never happened.",4
11486,"Really good programme so far, very clear and structured input from a knowledgeable expert, who is nonetheless able to make the topics covered accessible.Tests are a bit tricky though!",4
11498,Thanks for the rich and well conducted course. It was very beneficial for me and I recommended it to my friends.,4
11511,Very informational. Seemed to be geared towards parents and caretakers.,4
11516,nice but too short.,4
11517,"Very good and clear overview of the diagnosis and characteristics of childhood autism and the assessment and choice of effective evidence-based treatment and education. There is very little about adults with autism, and there is no interaction facilitated between learners or between learners and educators.",4
11539,An intresting course. Lectures are small and very easy to comprehend. The whole course has a great structure and help you learn and remember things!,4
11544,"This course was a good introduction to ASD. I was hoping to learn more about how to best serve students with ASD, but this course was not designed solely for educators. I will now look for a more specialized course in ASD.",4
11547,Very clear and complete for a first approach to the ASD,4
11553,It's a really great class to know about Autism. The information is sufficient as well.,4
11562,"It was excellent, but I expected more feedback in the discussion forums.",4
11565,Good but short course. The statment of acomplishment is unaviable.50$ for short course is a big price,4
11570,"This course was a great overview introduction into ASD. The information was presented so the information was not overwhelming. You begin the course by looking at ASD from a wide-lens down to details. This is recommended for anyone who is interested in learning more about ASD and then to take more details classes as needed. The videos that were part of the course were informative. There was not a lot of discussions nor was this class led by any instructor. I wished it had links to more articles or more in-depth information, especially the weeks on the developmental areas.",4
11571,I'd like to learn a bit more about ASD.,4
11578,very useful course. gave insight into a lot of the issues faced by children with asd. a little more detail would be even more useful.,4
11604,"The course was well laid out, had us tread old ground in a great way (especially with those of us who are already int he field or took the earlier courses in the graphic design specialization) by forcing us to look at the basics as we solved design problems. While it's great that people review (and are even left tips and hints on how to leave a helpful review) I do wish there was some sort of word limit (even a minimal one) for them because oftentimes getting a review like 'Great', or 'Nice' while heartening don't actually help the student learn about what the person liked about their design or what failed.",4
11618,Course should have more homework to drill the appropriate concepts.,4
11622,"Very good course, as all in the specialization, the professor shows a great devotion to getting the students to understand these very complex topi",4
11636,I enjoyed this course. It was great as a review of C++ and an introduction to C++11 for me. The assignments are heavy in graph theory and are non-trivial.,4
11638,"it actually introduced c++11 features to me well,it was my first course on coursera and it is benificial to me in ways .",4
11639,"Great overall introduction to C++ for C programmers. It should be emphasized FOR C PROGRAMMERS.Once you know your stuff and a little bit of Computer Science (data structures and algorithms), this course can benefit you if you never had a formal course or introduction on C++.The instructor is well-versed in the topic and the examples are pretty interesting from a CS point of view.",4
11642,#NAME?,4
11643,"It was great to listen to someone with as much experience as Ira Pohl. I learnt a lot in this course, but it required *a lot* of work on my part. It might still be better than trying to learn totally on your own, but I would have liked a bit more structure and assistance.The slides showed on videos (not available for download in the session I took) could be formatted better. The concepts were presented too superficially, in my view, and the structure was a bit disorganized. The assignments where difficult in part because they weren't stated very clearly, but they were very interesting and were a great way to learn (or review) computer science courses while learning to code in C++.Despite these shortcomings I'm glad I took the course and I'm overall happy with it.",4
11650,The course should have a more detailed analysis of c++,4
11653,Very Nice Course...,4
11660,"The course is good and exercises are not trivial, the teacher speaks very slowly but this is to accommodate not native English speakers and I find it to be fair.The course mixes a bit of graph theory with the teaching of the C++ language and I reckon that to be a good idea as it makes you solving non trivial problems thus stressing the C++ topics covered during the lecture, that would not have been the case if problems were simpler.The only big limit I see in the course is the grading system as the peer-review system does not work very well as the student's preparation is very uneven, you can't expect much more from an on-line course though.To draw a conclusion I had the sense of having learned something at the end of the course, which is rewarding, I really appreciate the work you are doing in striving to provide the best knowledge to everybody, I think it is a small revolution.",4
11662,This could be better if the lectures have more hands on programming examples.,4
11663,"Excellent course. It helps you transition to C++ by understanding the reasons, not just a simple recipe.",4
11667,"The course is good overall but needs more to focus on new things in C++ and not on algorithms. I would recommend this course if you are struggling with C++,it goes throw the basics and tells you how the STL works.The homework are hard and that is a big plus :)",4
11671,This course provides good overview graph algorithms. It is not an extensive C++ course though.,4
11674,"Very good course, the content is great and well organized. The slides with code are a bit of an embarrassment for the University of California. The code is presented on what looks like a power point slide with bullets so the formatting and alignment is totally messed up, and then there are no shortage of typo's and code errors. But, the material is very good and Ira Pohl does an excellent job presenting it.All in all a great course and exactly what I was looking for.",4
11679,Explanation is really Good. Contents could be more elaborate.,4
11682,good course. I hope it can contain more contents.,4
11686,good practical materials which help to better understand the theories from previous courses,4
11690,"This course contained a great amount of information about several systems widely used nowadays for large-scale problems. There were analyses of the inner workings of these systems and their algorithms, as well as simple examples of how they can be used to solve common problems. The only drawback of the course is that the coursework was not significantly challenging and there were no programming assignments, which could give learners an opportunity to experiment with some of these technologies and acquire hands-on experience.",4
11691,The course could use a programming assignment to go along with the lectures.,4
11701,It was a great course although it was not exactly what I expected.,4
11718,It's a great experience that allows creativity to flow that we carry within ourselves,4
11720,"Very interesting! Helped me in term of self-esteem, by realizing that I have inside much more possibilities to discover and embrace whose I totally unknew. Thanks to UNAM and to our tutor Guadalupe Vadilla!",4
11723,The interviews in week 4 is totally worthy to watch,4
11725,"Great Course delivering practicable ideas, Tools and Tipps!",4
11727,It's really good opportunity to learn more about the environment inside the work and how to deal with the problems in a professional way,4
11730,I was assisted in my journey by this course and would recommend it.,4
11737,Very interesting course if you want to learn about inner workings of distributed systems. Lecturer was very knowledgeable and provided good examples. Exams and quizes were pretty challenging and fun. I love that there was a practical programming assignment. I would only suggest to tweak the template for programming assignment as it was a little bit limiting. And maybe allowing for different programming languages other than C++.,4
11743,It make me strong,4
11752,"Well done, very systematic and well selected, well structured, focused analysis supported by appropriate examples, definitions and discussions. Lectures are a little bit dry, but I guess this might be due in part to the nature of the subject! Thank you!Alex Ginev",4
11765,"This was a good introductory course into clinical trials, providing an overview of its principles, features and design. The lectures were good and clear, and the accompanying slides were just as useful. I will admit to being occasionally lost on certain concepts, especially with regards to those which would've normally been covered in the biostatistics class, as Ms. Drye mentioned once or twice -- after all, I believe this is a class which is probably offered in conjunction with others. That notwithstanding, I can now consider myself aptly familiar with clinical trials and what they entail, thanks to this course.I will say, however, that having just 10 questions in the quiz is hardly neither exhaustive nor -- and I suppose this goes without saying -- a true test of a good grasp of the course. For instance, I'd read most of the supplemental material for Ethics (week 4) only to realize that that week's quiz could've been passed using common sense alone. I felt somewhat disappointed by that. And also, while one lecturer was very clear in her presentation and discourse, the other wasn't really; more often than not, I was confused by her sentences.",4
11768,Excelent for understand about clinical trial.,4
11770,great course to refresh my knowledge and update some concepts,4
11773,An excellent course totally recomendable. Very clear and focused.,4
11775,Great work! Thank you.,4
11777,"Clear, precise and very interesting content. I am working with Clinical Trials for 18 month, this helped me to learn about the bigger picture.Suggestion to Course creators: A module focussed on what is a Clinical Trial before we start with module 1 would be extremely helpful.",4
11778,The course gives me more thoughts on clinical trials.,4
11779,Good introductory course.,4
11781,Great introductory course to Clinical Trials.,4
11788,"The powerpoints and audio lectures are very clear and concise, much appreciated. I would also appreciate more exercises or reading materials, to help solidify our understanding of the topics.",4
11791,"sometimes they go through important topics very fast ,",4
11792,Good course but I hope if there are readings after each video to improve the understanding of information with more simplifying the content of ethics lesson.,4
11793,The course clearly explains the concepts of clinical trials with great detail. The course was taught in a structured manner and helped me gain knowledge in this field.,4
11799,"Basically good. As I want to know the practical guidance of how to conduct a RCT, this course is not sufficient .",4
11804,a very good introduction to clinical trail,4
11809,This course has really helped me in my understanding and appreciation of how research should be conducted.Thank You,4
11815,"I think that, besides lesson 11 and 12, everything was very well explained. I was a bit confused with lessons 11 and 12 since I am not new to econometrics. Perhaps I found it confusing the theory background related to the lessons themselves. Just my opinion, very good course.",4
11818,Short course that's actually mostly theoretical with a bit of R/Excel analysis. This fitted my needs perfectly. My only suggestion is that they should have released more comprehensive notes for the lectures.,4
11822,Steep learning curve. really taxed my thinking capacity. I enjoyed it thoroughly!,4
11823,"Very concise and easy to follow to the end. The linear regression part could be more clear (i.e., with a lecture on the background).",4
11827,"The lectures were good, but I hope more background materials can be released. Understanding the topics needs a relative solid mathematical background. Although having completed the course, I am still confused about some concepts in this course.",4
11829,The course is excellent to learn all the basic stuff needed to master the technique of Bayesian Data Analysis.,4
11831,It is a nice introductory course on Baysian s,4
11833,"I could say , it is the best bayesian stat I ever experience till now.",4
11835,"Good course, but in my opinion misses of lectures/pdf to ease understanding.",4
11849,"from week 3, the learning curve become steep",4
11856,This course has given me some good new insights into perceiving data and has got me started nicely I am very great full.,4
11857,"Pen hard to see against shirt. Was mildly irritating to wait for prof to write out stuff, maybe prewrite it?Went too fast forward for me, would've liked complementary optional material, eg extra quizzes, to help understand and get used to the tougher parts.",4
11859,A good course - recommended.,4
11868,"This course provides the student a profound understanding of the statistics behind the bayesian approach. Also, it gives some intuition for the difference between the frequentist and the bayesian approach, although that part could have been more explicit in my opinion. It would be very helpful to have more examples on the differences in using freq vs bayesian approach, the gains from using bayesian approach, examples of where the freq approach is limiting / misleading in its 'objectiveness'. More 'real life' examples instead of coin flipping examples - although easy to follow - would be very helpful as well, maybe in a consecutive course with applied bayesian statistics?",4
11870,I wish the last week were more explanatory. Although overall now I do have an idea. It's a good course. :-),4
11873,"Very good course, with less emphasis in the videos and more on exercises and critical thinking, the way I like and learn the best. I particularly liked that the lecturer writes on a transparent vertical surface standing between him and the camera, very convenient. For those not so familiar with mathematics, this might hurt a bit but the payoff is super positive.",4
11875,A good course but neither notes nor lectures were not in much details. But still it was worth my time. I strongly recommend it if you want a subtle introduction to Bayesian Statistics.,4
11877,"As a grad student myself, I liked the way this course was presented in short video format and in only 4 weeks. Definitely there are much more to learn about Bayesian Statistics and one can go way deeper, but this course gives the required basic Bayesian knowledge to someone who wants to get familiar in a short time.",4
11881,Unfortunately I could not finish the course in due time. But it is very useful.,4
11882,"A very good course which enlights me the study of bayesian statistics, thank you.",4
11884,Good and simple introduction for Bayesian statistics.,4
11890,"I enjoyed the course. My background is mathematics, but not specifically statistics, though I do have a basic understanding of elementary frequentist statistics. My goal was to understand the fundamentals and uses of Bayesian statistics, having attempted that via a couple of textbooks without much success; this time, I got it!I do have some reservations about the course. Herbie Lee spent a huge amount of time deriving formulas and methods - a few gaps (either hand waving or 'leave it to the student to finish') would have been helpful, I think. This would leave more time for examples and applications. But the course was well worth my time and effort.",4
11894,"There are several things in the course that were able to clear up my understanding. The course instructor responds to more questions than I would have expected as well. The course uses a lot of mathematical notation and it helps to take some time with it but once you get the idea of conjugate priors down you can quickly employ them in your own problems. The course covers conjugate priors for several different likelihoods including the normal distribution and the binomial distribution. Although the derivation of the conjugate priors looks daunting as it is written down, the usage of the priors make Bayesian statistics much easier.This course uses R and Excel but is not a course in either. Most of the computations that are performed for the quizzes are pretty simple and require little skill in R.I am glad that I have taken the course and would take another if provided by this instructor. I plan to reference the materials provided in the future whenever I need a refresher.",4
11896,"A great introduction. I feel like I know a lot more about bayesian statistics now. But I do mostly feel like there is quite a bit I don't know, and while I passed, I feel like there is quite a bit more I need to do to really 'get it'. The professor recommended some books in a discussion forum and I'll be going through some of those next I am sure. I also feel, looking back, I should have had some additional math preparation before starting. The calculus was vaguely familiar but with the pace of the lectures, I felt occasionally lost. I would have found it helpful if there was a quick primer on calculus to know and review at the beginning of the course. All in all great course. Loved the presentation method.",4
11898,"The course is a great introduction into Bayesian statistic analysis. I particularly liked the detailed explanations of where the parameter formulas came from. Also a great thing, in my opinion, was to write the explanations on the glass instead of just displaying the final results. It kind of provided a sense of interactivity and made the material more digestible for a person with not such a strong background in math. It greatly smoothed the learning curve for me and kept interested and motivated to finish the course. In the end the pace accelerated a bit but was still manageable. Four weeks seems a great duration for such a course - not becoming boring and tiring. Honors tests were quite easy, I'd prefer to have a little more challenge. Overall I'd recommend the course for everyone who wants a quick introduction into Bayesian statistics. It provides a solid background for further studies.",4
11899,"The course is nice, the lectures are really clear. Professor Lee is brilliant and he often gives some excellent interpretations of Bayesian results. For example, the classic example of testing for rare diseases is explained in terms of ratio of true positives to all positives. Another example is the explanation of predictive mean for normal models, or the explanation of noninformative priors. They're all clearer than what usually found in many books. The only limit of the course is that it's strictly an introduction, thus very useful topics for applications such as hierarchical models or nonconjugate models are not covered.",4
11915,It was really useful,4
11916,"Very useful, full of important concepts which you can use in any field",4
11932,"It was a great privilege for me to be here, i really benefited from it, it increased my potentials on construction management... Thank you so much..",4
11939,"The course content covers a lot of topics related to practical cost estimation and cost control and the presenters did a good job in relating theory to real life experience examples and they were very engaging.The downside was with the test and quiz questions, there where several errors to what the questions asked in relation to what the actual answers where intended. All the quiz/test section needs an entire overhauled and a detailed reviewed should be undertaking to correct all the questions in relation to the provided answers.",4
11940,"Good Topics, but covered at a very basic level.",4
11942,Very helpful and interesting course...,4
11945,Quite an informative course to take briefly. It was able to shed light on what the thought process for work a data manager must use. Would be great if more real world application on how inter-working the data manager is with the rest of the team conducting the research study.,4
11958,Very practical!,4
11961,"Other than minor technical glitches, excellent way to learn about clinical research, REDCap & general data management principles.",4
11967,Very informational with hands on experience. Highly recommend it to others who are looking for basic courses in clinical data management.,4
11970,Very interesting!,4
11982,Good explanation,4
11983,"I learned a lot of useful information in this course--my first on Coursera--and I'm really excited to see how I will apply the things I learned here in real projects. Although I think that it would be beneficial if the course also required us to submit our code (not just watch and read) and also explain github at least a little, I feel that I am well-primed now to acquire more knowledge of how to make apps in the future. I positively adored the instructor (his accent and way of explanation made it so fun). Thanks, Clement!",4
11989,Great course for people with little or no experience in programming. Clement is great deliverer.,4
11992,Pretty good beginner's cource,4
11996,It is a course that will provide you a start on creating a Mobile App. The subject matter is very well presented and exercises are well thought of. It does give you the glimpse into programming and deployment of the app to your mobile. It does not make you an avid programmer of mobile app. It does brush upon the geo position tutorial. But overall very concise and well thought through topics.,4
12003,"Good examples...a little hokey pokey, but still good to see a good example of the coach in action. The fact that you are required to do a video of your own is not comfortable, but necessary to actually do it and not be intimidated by it!",4
12019,"The course was really helpful.Considering the fact that I was not from security background, it went very smoothly",4
12021,It is an excellent course with good resources. The only problem is that you need to know Java to pass this course. It should have better assignments to evaluate us.,4
12023,Extremely good course. Only drawback is that the assignments cannot really be checked independently.,4
12026,The only downside of this course is Java.,4
12028,"As an introduction to cryptocurrencies and Bitcoin in particular the lectures were top quality, and I returned a number of times to watch certain parts again. Thank you for well prepared lectures and material. The java exercises I found a bit laborous and not exactly matching with the content of the lectures; for someone with a lot of experience in java probably easier, but as I saw in the forum discussions, many java programmers had difficulty finding their way to the solution as well.",4
12029,Good overview of crypto currency. The programming assignments are interesting (can help if there is some support on the forum). overall good program for someone wanting to learn blockchain,4
12032,"This course is a very good introduction to blockchain technology and popular in nowadays Bitcoin currency. However the main disadvantages are assigments which are hard to accomplished because there aren't any tests attached, so you cannot check on your computer whether your solution is good or not and you cannot debug your code to find an issue if it isn't ;)",4
12036,Testing environment for coding assignments was difficult to use to troubleshoot programs for errors.,4
12037,"Liked it very much. The exercises, however, could be better explained in some parts",4
12041,Overall it is a great course. Just think that the assignment could have been break into many smaller sections with a slower learning curve.,4
12043,"Comprehensive and interesting course, covering BitCoin related topics in an easy to comprehend way.One thing that can be improved are programming assignements - it would be much easier if there would be project (Eclipse, IntelliJ, maven, ...) and unit tests provided.",4
12044,Thorough overview of relevant topics.,4
12045,"Very good course, but be prepared to do some non-trivial java programming as part of the assignments.",4
12046,"The theory part is quite good: you get a rather strong in-detail understanding of the technology behind Bitcoin. The Java programming assignments, however, are an organizational disaster.",4
12053,There is quite a bit of material within this course. Having the supplementary book and Princeton online material helped substantially especially when debugging the assignments.,4
12054,Very useful information about bitcoin and blockchain in general.,4
12055,Good course but I found it a little difficult to follow. The prof. speaks very fast. It becomes a little uneasy to follow the slides and I need to pause the video frequently.,4
12064,"Well structured, good explanations. Tests require java programming skills, could be a good idea to divide them into smaller pieces and combine them with other type of tests, so they can be distributed every other week instead of having 3 big programming exercises.",4
12066,"Course is good. Content wasn't updated after its initial run in 2014, so doesn't include recent developments. Could include a section on ethereum. Programming exercises could be structure better and unit tests could be exposed to students.",4
12068,"Great course. Very well explained topics. The only criticism would be on lack of tests in coding tasks, and only one language supported. (Java)",4
12079,"The course is just amazing, the assignments on the other hand are much less: hard, grader issues ...Thank you!",4
12083,Love this course! The lectures were outstanding. I took one star off for the programming assignments. There is much wasted time required. No test framework is given that allows developing code outside of the grader. And trying to debug code by submitting to the grader is difficult and time consuming.,4
12088,"Good course, but without Certificates!",4
12089,"The content and videos are good, but the programming assignments could really use some work to make them easier to understand and implement.",4
12096,good course,4
12103,I like the course for its clear structure and straightforward content.,4
12107,I am really fascinated by this course and its a first step towards Project Planning and specially Lean Scheduling Its a brilliant and advance method in Construction field.,4
12114,The course is very helful in understanding the various concept of scheduling. The course material gives to the poibt views and examples to understand tbe concept and very nicely delivered.,4
12116,"Very briefly covered and clearly explained, but in my opinion it needs to add more on Risk assessment and management, and baseline scheduling.",4
12124,"A good course with valuable insights, however, I'd like to see more assignments",4
12127,Good and brilliant one,4
12128,"Good tools and explanations, good audio. Thanks!",4
12135,"Overall very detailed and informative. A great way to get insight into English Common Law. I just felt that in the last week (6), perhaps the transcripts in English had a few mistakes and seemed to be missing out a few words of the lecturer. Also a few grammatical mistakes, which seemed slightly odd? Nevertheless. Very happy ultimately.",4
12138,Comprehensive introductory course that sets a good foundation for future study in English Law,4
12144,The testing element could be improved with in-video quizzes and the end of chapter test could be expanded to include more varied and generally more questions. The lecturer is clearly top-notch and an expert in his field. Very informative and thoroughly enjoyed it.,4
12156,"a wonderful introduction to the the law, and a fascinating new educational experience for me as a year 12 student that has provided me with knowledge and insights that are hard to find at this stage of my education. although at times i felt the lectures got slightly repetitive, this course has provided me with valuable skills that i will certainly draw upon in the future.",4
12157,Useful update for old students.,4
12160,"This is a superb introduction to the principles of common law and how it functions in the UK. I would have liked supplementary reading, whether mandatory for the course or merely suggested.",4
12164,The course needs pdf files for additional information.,4
12185,"I am an engineer with no background in law, but found it rather easy to follow Prof Gearey as he neatly unravelled the hidden logic of a complex, amorphous subject. The lectures build on the topic from first principles and the quizzes are well designed. I am hooked on the subject and am ready to tackle some of the more difficult subjects.",4
12186,A very informative course,4
12190,Interesting course on the English legal system. Just keep in mind that the audio is not that great in some areas. However I highly recommend this course.,4
12192,Informative and engaging.,4
12194,this course is help for the communication,4
12198,Quizzes are extremely subjective and hard to pass. Couldn't find direct relation between content and questions. Cultural barriers might be to blame.,4
